4.460558e-05,9.538463e-05,0.014116266,0.05188329,0.032854058
9.0421854e-05,0.00019335822,0.028615681,0.10517481,0.06659985
9.232537e-05,0.01585226,0.32311276,0.39982146,0.3564406
4.741565e-05,0.008141264,0.16594142,0.2053368,0.18305764
0.00013572114,0.06324495,0.8765914,0.10631992,0.36095837
4.1142823e-05,0.013781735,0.07121329,0.06653044,0.026407922
8.4284235e-05,0.027893225,0.13362694,0.1384544,0.04886696
6.6974346e-05,0.07271851,0.7526587,0.8369897,0.9889299
3.579074e-05,0.03886039,0.40221688,0.4472829,0.528479
7.199622e-05,0.1308106,1.8019917,2.7583063,2.030423
1.5429088e-05,0.024851725,0.11030099,0.19120002,0.26034394
3.106448e-05,0.04943911,0.17034183,0.30995956,0.49139142
1.764953e-05,0.003748655,0.07060507,0.022558931,0.044470765
9.809598e-06,0.0020835001,0.039242256,0.01253824,0.024716822
1.7800945e-05,0.0037586517,0.08338514,0.08103101,0.089019425
4.1788608e-06,0.004209697,0.015480615,0.040102724,0.025757968
8.462985e-06,0.009424795,0.03024446,0.08691351,0.053478457
4.3975892e-06,0.022044364,0.008507519,0.045499012,0.010033854
2.5409688e-06,0.012737444,0.0049157254,0.026289761,0.0057976567
3.2815633e-06,0.046360977,0.027675655,0.034984533,0.07397205
6.220923e-07,0.012919631,0.055170216,0.0403556,0.049701758
1.1979597e-06,0.026821325,0.12971169,0.09356705,0.1124841
8.453404e-07,0.009854123,0.06656168,0.067851976,0.06807935
5.0758587e-07,0.005916923,0.039967056,0.040741816,0.040878344
1.4814857e-06,0.0017581183,0.0003033317,0.0057178936,0.016211009
5.5051623e-07,0.0003768292,0.001397799,0.0050878283,0.0016896271
1.2036411e-06,0.00073650246,0.0034623218,0.012060536,0.0023241627
1.0260634e-06,0.0009951118,0.0016077821,0.0027005968,0.0036852881
6.400098e-07,0.0006207036,0.0010028584,0.0016845046,0.0022987083
1.7143286e-06,0.0023858098,0.0043363944,0.021805035,0.021400152
8.589593e-07,0.0008352196,0.0023297537,0.025502058,0.021791432
1.9920747e-06,0.0018300951,0.0054497113,0.06347086,0.05382398
2.5864883e-06,0.0017124579,0.006312709,0.010167966,0.037412517
1.675378e-06,0.0011092315,0.004089009,0.006586222,0.024233673
5.475939e-06,0.0047373516,0.017750118,0.004718038,0.007180696
2.1310505e-06,0.005387413,0.0026516968,0.0026139147,0.00807289
4.8293487e-06,0.013878046,0.004004558,0.00628997,0.020780856
3.4001075e-06,0.034717068,0.09165667,0.027316961,0.018690305
2.199944e-06,0.022462701,0.05930387,0.017674671,0.0120930355
3.5703488e-06,0.06481884,0.20534173,0.056569338,0.12693065
8.2185056e-07,0.025043067,0.022346118,0.07715819,0.10666202
9.041409e-07,0.028118022,0.023186598,0.0884792,0.12168317
3.8253327e-07,0.04376057,0.03842099,0.03528822,0.07107153
8.267815e-09,0.019730205,0.048211012,0.00083750044,0.008900881
4.5349807e-08,0.017010277,0.036799926,0.0044104266,0.01362498
1.8002815e-07,0.011289386,0.0043257107,0.017290976,0.032059588
6.017635e-07,0.004624843,0.023170916,0.057284445,0.030170035
7.2659685e-07,0.004834018,0.005193197,0.01731102,0.014380377
8.86786e-07,0.0056650583,0.001625813,0.00799607,0.01011181
1.0066083e-06,0.006119474,0.0014453543,0.0036089504,0.006431709
1.0306779e-06,0.0054688016,0.004078303,0.001564121,0.002407079
1.105656e-06,0.0012774502,0.0063868416,0.00037437325,6.976275e-05
8.693898e-07,0.00040589512,0.0022359116,0.0010988569,0.004522829
7.2637226e-07,0.0013426263,0.004600589,0.0074900514,0.005692045
5.8915833e-07,0.0014729114,0.007907035,0.016000599,0.004458538
4.1500576e-07,0.0015879666,0.00937118,0.019176066,0.0079313265
2.4716508e-07,0.0013808914,0.0031298017,0.0072826436,0.0036024407
1.337746e-07,0.00072973495,0.0011200232,0.0012759486,0.00095431355
9.613715e-08,0.00022864938,0.0008778746,0.00034128415,0.00044717052
1.202691e-07,3.2265452e-05,0.00080131745,0.0004726786,0.0003241396
1.7086256e-07,9.533219e-05,0.0022616913,0.0006567369,0.0005228272
1.7069098e-07,0.00019052609,0.0014652505,0.00055369665,0.00033529213
1.3107476e-07,4.191136e-05,0.00089275796,0.0025144042,0.0010633692
9.6170474e-08,0.00024284341,0.0015987144,0.0045376746,0.0030505455
7.255194e-08,0.0009498521,0.0020998234,0.0025473863,0.004571052
7.685974e-08,0.0040793046,0.0075588757,0.005560166,0.0037339136
7.881625e-08,0.0072398726,0.017250353,0.021152627,0.017017948
8.941166e-08,0.005606563,0.0076979217,0.012174099,0.016598094
1.3204627e-07,0.002130798,0.0014473312,0.0014443246,0.0025780795
1.5168452e-07,0.00026554745,0.00032224663,0.00043140096,0.00059770787
1.4672865e-07,0.0002405918,0.0007905256,0.0010138836,0.0008844272
7.511227e-08,0.0001350434,0.00041522447,0.00042832943,0.0004461969
2.6698771e-08,9.436567e-05,0.0003829012,0.00057262083,0.0004671154
1.4225371e-07,0.00011886746,0.00077860133,0.0020338157,0.0009729929
3.774896e-07,2.2665607e-05,0.0004892646,0.0012647106,0.00083628536
3.7527602e-07,0.00013759044,0.00041558745,0.00078382,0.00052020105
2.1912393e-07,0.00037440934,0.0003353086,0.00046701316,0.00059045997
4.3502517e-08,0.00020441698,4.8900667e-05,5.0833656e-05,0.00024707825
8.525612e-09,6.898045e-05,7.358392e-05,0.00016575382,8.2680104e-05
2.7332996e-08,1.9901941e-05,2.7438971e-05,3.656913e-05,3.809875e-05
2.8680985e-08,3.460971e-05,1.3089153e-05,1.2462098e-05,2.4893407e-05
1.2863068e-08,2.355222e-05,5.250368e-05,0.00016735219,6.206981e-05
2.4826328e-09,8.6364766e-05,0.00032500073,0.00017783197,9.707757e-05
1.0178722e-08,0.00023681378,0.00024545492,0.00023866465,0.00031305014
3.8662858e-08,0.00014269652,0.00018260806,0.0003820048,0.00043645926
5.2014137e-08,8.371219e-05,0.00023450791,0.00018092916,0.00033978777
2.3656092e-08,7.057508e-05,7.871116e-05,8.686959e-05,5.487167e-05
9.76813e-09,8.294892e-06,7.805087e-06,3.8323014e-06,3.1013984e-05
3.449649e-08,1.9025658e-05,1.9026502e-05,1.0983899e-05,5.5961016e-05
5.9502767e-08,9.458962e-06,9.3008086e-05,4.6252222e-05,4.6842026e-05
4.245978e-08,2.5012525e-05,7.04136e-05,3.6050886e-05,7.7633485e-05
7.060815e-08,4.5129935e-05,5.4899934e-05,0.00023802975,0.00014278319
1.5151232e-07,0.00018267508,0.00018391016,0.0012151771,0.0004609207
1.1198336e-07,3.636577e-05,7.468627e-05,0.00016090542,8.595536e-05
3.2070606e-08,2.2488005e-06,4.658158e-06,1.97941e-06,1.8798622e-05
8.6093355e-09,1.7062825e-06,5.337333e-07,3.0356802e-07,9.398024e-06
6.439305e-09,5.7799775e-06,1.3693692e-05,7.973305e-06,2.801664e-05
