0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0,1.0
0.8976394331202369,0.8591819352530391,0.8249450299595512,0.7970596677975029,0.7728223378284468,0.753093741403775,0.7412730333923494,0.7480927102774866
0.6426389826304962,0.6045145154837335,0.5794968133301935,0.5656413509025059,0.552512229009329,0.5409359510520003,0.5359920230501801,0.5556410712548864
0.2455810736861813,0.19355658350655788,0.16820909779751841,0.1612691734537369,0.1541723524832363,0.14779124661063128,0.1530923531623855,0.2027131739935778
0.08557817808666301,0.02417724714017838,0.0,0.0,0.0,0.0,0.013702209987087155,0.07908708687583166
0.3091209130620191,0.26135765274183365,0.23173651816539104,0.21438907841422714,0.19418637094482072,0.17242073008196981,0.16098114032226468,0.1947463025335608
0.3339092219972253,0.2650748935580879,0.2100552593548473,0.16373305285056952,0.1103866298934375,0.05113634695772348,0.0,0.0
0.2745437356954181,0.2338039781500528,0.20740639009266582,0.18790027293543435,0.1592764019582376,0.12286267961227562,0.0916973987564087,0.10512619858359856
0.0,0.0,0.040398382818447376,0.1025003055247399,0.16448739020321157,0.22666639521731494,0.2971324783725078,0.39711083023065585
0.4587271350913206,0.43533081148423725,0.4370480818589463,0.45929586257923505,0.4923072037274405,0.5387976719114784,0.6059923614378057,0.7032663856605899
